Player,Nation,Team,Position,Age,Matches Played,Starts,Minutes,Goals,Assists,Yellow Cards,Red Cards,xG,xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,xG/90,xAG/90,GA90,Save%,CS%,PK Save%
24,089,2,23.2,0.0,2.0,0.0,0.0,0.0,2.5,55.0,6.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,,,0.0,0.0,0.0,0.0
1,70,0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,4.0,11.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,367,0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,,,0.0,0.0,0.0,0.0
15,239,0,13.8,1.0,0.0,0.0,0.0,0.0,2.1,25.0,81.0,0.0,0.07,0.07,0.15,0.15,0.3,0.15,,,0.0,0.0,0.0,0.0
26,300,0,25.6,1.0,0.0,0.0,0.0,0.0,0.2,126.0,81.0,0.0,0.04,0.04,0.01,0.09,0.09,0.01,,,0.0,0.0,0.0,0.0
8,797,0,8.9,0.0,0.0,0.0,0.0,0.0,0.6,40.0,22.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,,,0.0,0.0,0.0,0.0
24,963,0,21.8,2.0,0.0,0.0,0.0,0.0,0.9,81.0,27.0,0.0,0.09,0.09,0.04,0.12,0.16,0.04,,,0.0,0.0,0.0,0.0
3,270,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,181,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,797,0,8.9,2.0,0.0,0.0,0.0,0.0,0.4,38.0,78.0,0.0,0.23,0.23,0.05,0.26,0.31,0.05,,,0.0,0.0,0.0,0.0
28,381,4,26.5,4.0,4.0,0.0,0.0,0.0,2.7,158.0,72.0,0.15,0.3,0.3,0.1,0.16,0.26,0.1,,,0.0,0.0,0.0,0.0
20,764,9,19.6,6.0,9.0,0.0,0.0,0.0,5.8,160.0,92.0,0.46,0.77,0.77,0.3,0.21,0.51,0.3,,,0.0,0.0,0.0,0.0
21,601,7,17.8,3.0,7.0,0.0,0.0,0.0,7.9,60.0,194.0,0.39,0.56,0.56,0.44,0.22,0.66,0.44,,,0.0,0.0,0.0,0.0
28,363,3,26.3,1.0,3.0,0.0,0.0,0.0,2.6,126.0,11.0,0.11,0.15,0.15,0.1,0.03,0.13,0.1,,,0.0,0.0,0.0,0.0
0,119,0,1.3,0.0,0.0,0.0,0.0,0.0,0.1,13.0,4.0,0.0,0.0,0.0,0.09,0.08,0.17,0.09,,,0.0,0.0,0.0,0.0
16,418,1,15.8,0.0,1.0,0.0,0.0,0.0,1.4,42.0,5.0,0.06,0.06,0.06,0.09,0.02,0.1,0.09,,,0.0,0.0,0.0,0.0
15,294,0,14.4,0.0,0.0,0.0,0.0,0.0,0.5,54.0,36.0,0.0,0.0,0.0,0.04,0.11,0.14,0.04,,,0.0,0.0,0.0,0.0
2,100,0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,,,0.0,0.0,0.0,0.0
2,259,3,2.9,0.0,3.0,0.0,0.0,0.0,1.6,5.0,23.0,1.04,1.04,1.04,0.55,0.02,0.57,0.55,,,0.0,0.0,0.0,0.0
14,261,1,14.0,0.0,1.0,0.0,0.0,0.0,1.1,34.0,19.0,0.07,0.07,0.07,0.08,0.05,0.13,0.08,,,0.0,0.0,0.0,0.0
15,195,0,13.3,0.0,0.0,0.0,0.0,0.0,0.3,28.0,63.0,0.0,0.0,0.0,0.02,0.2,0.22,0.02,,,0.0,0.0,0.0,0.0
0,80,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.0,0.0,0.0,0.0,0.07,0.31,0.38,0.07,,,0.0,0.0,0.0,0.0
9,736,6,8.2,0.0,6.0,0.0,0.0,0.0,3.8,20.0,52.0,0.73,0.73,0.73,0.46,0.18,0.65,0.46,,,0.0,0.0,0.0,0.0
19,794,6,19.9,4.0,6.0,0.0,0.0,0.0,5.1,41.0,235.0,0.3,0.5,0.5,0.26,0.22,0.47,0.26,,,0.0,0.0,0.0,0.0
31,700,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,,,0.0,0.0,0.0,0.0
20,751,2,19.5,1.0,2.0,0.0,0.0,0.0,1.3,117.0,7.0,0.1,0.15,0.15,0.07,0.06,0.13,0.07,,,0.0,0.0,0.0,0.0
17,511,3,16.8,2.0,3.0,0.0,0.0,0.0,3.2,75.0,43.0,0.18,0.3,0.3,0.19,0.09,0.28,0.19,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
29,357,13,26.2,2.0,11.0,2.0,2.0,0.0,12.0,44.0,113.0,0.5,0.57,0.5,0.46,0.11,0.57,0.4,,,0.0,0.0,0.0,0.0
15,531,4,17.0,1.0,4.0,0.0,0.0,0.0,1.8,57.0,134.0,0.24,0.29,0.29,0.11,0.15,0.25,0.11,,,0.0,0.0,0.0,0.0
19,849,0,20.5,0.0,0.0,0.0,0.0,1.0,1.5,58.0,2.0,0.0,0.0,0.0,0.07,0.02,0.1,0.07,,,0.0,0.0,0.0,0.0
29,475,0,27.5,1.0,0.0,0.0,0.0,0.0,0.6,98.0,44.0,0.0,0.04,0.04,0.02,0.05,0.07,0.02,,,0.0,0.0,0.0,0.0
32,874,16,31.9,5.0,11.0,5.0,5.0,0.0,10.0,120.0,292.0,0.5,0.66,0.5,0.31,0.22,0.53,0.19,,,0.0,0.0,0.0,0.0
1,224,3,2.5,0.0,3.0,0.0,0.0,0.0,2.7,6.0,18.0,1.21,1.21,1.21,1.1,0.13,1.24,1.1,,,0.0,0.0,0.0,0.0
5,484,0,5.4,1.0,0.0,0.0,0.0,0.0,0.6,9.0,42.0,0.0,0.19,0.19,0.11,0.09,0.2,0.11,,,0.0,0.0,0.0,0.0
5,450,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
23,891,1,21.0,3.0,1.0,0.0,0.0,0.0,2.5,87.0,66.0,0.05,0.19,0.19,0.12,0.16,0.28,0.1,,,0.0,0.0,0.0,0.0
13,145,3,12.7,4.0,3.0,0.0,0.0,0.0,0.9,61.0,65.0,0.24,0.55,0.55,0.07,0.3,0.37,0.07,,,0.0,0.0,0.0,0.0
0,19,0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,1.0,2.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,,,0.0,0.0,0.0,0.0
2,183,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,5,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
14,345,6,14.9,1.0,6.0,0.0,0.0,0.0,3.9,60.0,83.0,0.4,0.47,0.47,0.26,0.09,0.36,0.26,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.06,0.0,5.06,5.06,,,0.0,0.0,0.0,0.0
31,790,4,31.0,2.0,4.0,0.0,0.0,0.0,3.6,45.0,5.0,0.13,0.19,0.19,0.12,0.03,0.14,0.12,,,0.0,0.0,0.0,0.0
1,225,1,2.5,0.0,1.0,0.0,0.0,0.0,0.5,13.0,6.0,0.4,0.4,0.4,0.22,0.01,0.23,0.22,,,0.0,0.0,0.0,0.0
3,169,0,1.9,0.0,0.0,0.0,0.0,0.0,0.2,10.0,10.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,,,0.0,0.0,0.0,0.0
10,961,0,10.7,0.0,0.0,0.0,0.0,0.0,0.8,39.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,,,0.0,0.0,0.0,0.0
15,406,5,15.6,4.0,5.0,0.0,0.0,0.0,3.5,33.0,149.0,0.32,0.58,0.58,0.23,0.3,0.53,0.23,,,0.0,0.0,0.0,0.0
32,672,0,29.7,4.0,0.0,0.0,0.0,0.0,1.2,58.0,153.0,0.0,0.13,0.13,0.04,0.19,0.23,0.04,,,0.0,0.0,0.0,0.0
28,467,7,27.4,3.0,7.0,0.0,0.0,0.0,7.5,80.0,274.0,0.26,0.36,0.36,0.27,0.16,0.44,0.27,,,0.0,0.0,0.0,0.0
0,11,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.45,1.45,0.0,,,0.0,0.0,0.0,0.0
0,17,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,185,0,2.1,1.0,0.0,0.0,0.0,0.0,0.2,7.0,30.0,0.0,0.49,0.49,0.1,0.16,0.26,0.1,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,754,0,8.4,0.0,0.0,0.0,0.0,0.0,0.2,14.0,1.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,,,0.0,0.0,0.0,0.0
11,955,0,10.6,1.0,0.0,0.0,0.0,0.0,0.2,34.0,34.0,0.0,0.09,0.09,0.02,0.12,0.13,0.02,,,0.0,0.0,0.0,0.0
25,240,1,24.9,1.0,1.0,0.0,0.0,0.0,0.3,100.0,9.0,0.04,0.08,0.08,0.01,0.03,0.04,0.01,,,0.0,0.0,0.0,0.0
5,441,0,4.9,0.0,0.0,0.0,0.0,0.0,0.3,7.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,,,0.0,0.0,0.0,0.0
4,316,0,3.5,0.0,0.0,0.0,0.0,0.0,0.7,13.0,10.0,0.0,0.0,0.0,0.21,0.05,0.26,0.21,,,0.0,0.0,0.0,0.0
0,28,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,,,0.0,0.0,0.0,0.0
1,151,0,1.7,0.0,0.0,0.0,0.0,0.0,0.3,5.0,12.0,0.0,0.0,0.0,0.15,0.58,0.73,0.15,,,0.0,0.0,0.0,0.0
7,608,1,6.8,1.0,1.0,0.0,0.0,0.0,3.0,6.0,22.0,0.15,0.3,0.3,0.44,0.13,0.57,0.44,,,0.0,0.0,0.0,0.0
8,964,8,10.7,1.0,8.0,0.0,0.0,0.0,5.8,27.0,31.0,0.75,0.84,0.84,0.54,0.07,0.61,0.54,,,0.0,0.0,0.0,0.0
31,688,4,29.9,4.0,4.0,0.0,0.0,0.0,4.4,75.0,173.0,0.13,0.27,0.27,0.15,0.13,0.28,0.15,,,0.0,0.0,0.0,0.0
18,620,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
31,748,1,30.5,0.0,1.0,0.0,0.0,0.0,1.2,99.0,4.0,0.03,0.03,0.03,0.04,0.04,0.08,0.04,,,0.0,0.0,0.0,0.0
25,954,8,21.7,11.0,8.0,0.0,0.0,0.0,5.5,60.0,179.0,0.37,0.88,0.88,0.25,0.36,0.61,0.25,,,0.0,0.0,0.0,0.0
29,542,0,28.2,1.0,0.0,0.0,0.0,0.0,0.4,96.0,73.0,0.0,0.04,0.04,0.01,0.05,0.07,0.01,,,0.0,0.0,0.0,0.0
24,039,7,22.7,0.0,5.0,2.0,2.0,0.0,5.0,42.0,103.0,0.31,0.31,0.22,0.22,0.07,0.29,0.15,,,0.0,0.0,0.0,0.0
23,885,0,20.9,4.0,0.0,0.0,0.0,0.0,1.7,58.0,72.0,0.0,0.19,0.19,0.08,0.09,0.17,0.08,,,0.0,0.0,0.0,0.0
0,126,0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,487,1,5.4,1.0,1.0,0.0,0.0,0.0,1.1,35.0,63.0,0.18,0.37,0.37,0.2,0.18,0.39,0.2,,,0.0,0.0,0.0,0.0
2,180,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
18,743,3,19.4,4.0,3.0,0.0,0.0,0.0,2.5,49.0,200.0,0.15,0.36,0.36,0.13,0.28,0.41,0.13,,,0.0,0.0,0.0,0.0
7,785,1,8.7,1.0,1.0,0.0,0.0,1.0,3.7,15.0,64.0,0.11,0.23,0.23,0.43,0.17,0.6,0.43,,,0.0,0.0,0.0,0.0
9,921,3,10.2,2.0,3.0,0.0,0.0,0.0,4.8,25.0,68.0,0.29,0.49,0.49,0.47,0.21,0.68,0.47,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
14,224,0,13.6,4.0,0.0,0.0,0.0,0.0,0.5,55.0,139.0,0.0,0.29,0.29,0.04,0.25,0.29,0.04,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
8,010,5,11.2,2.0,5.0,0.0,0.0,0.0,5.0,25.0,67.0,0.45,0.62,0.62,0.44,0.11,0.55,0.44,,,0.0,0.0,0.0,0.0
10,777,3,8.6,2.0,3.0,0.0,0.0,0.0,1.0,28.0,93.0,0.35,0.58,0.58,0.11,0.12,0.23,0.11,,,0.0,0.0,0.0,0.0
28,279,4,25.3,2.0,4.0,0.0,0.0,1.0,3.2,120.0,34.0,0.16,0.24,0.24,0.13,0.03,0.16,0.13,,,0.0,0.0,0.0,0.0
12,121,2,12.5,0.0,2.0,0.0,0.0,0.0,0.7,38.0,24.0,0.16,0.16,0.16,0.06,0.04,0.1,0.06,,,0.0,0.0,0.0,0.0
7,613,1,6.8,1.0,1.0,0.0,0.0,0.0,1.8,27.0,34.0,0.15,0.29,0.29,0.27,0.18,0.45,0.27,,,0.0,0.0,0.0,0.0
29,582,0,28.7,2.0,0.0,0.0,0.0,0.0,1.1,68.0,6.0,0.0,0.07,0.07,0.04,0.02,0.06,0.04,,,0.0,0.0,0.0,0.0
0,28,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,450,0,5.0,0.0,0.0,0.0,0.0,0.0,0.7,18.0,40.0,0.0,0.0,0.0,0.13,0.03,0.16,0.13,,,0.0,0.0,0.0,0.0
3,238,0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,,,0.0,0.0,0.0,0.0
12,124,1,12.5,0.0,1.0,0.0,0.0,0.0,0.6,32.0,2.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,,,0.0,0.0,0.0,0.0
1,180,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
16,254,2,13.9,0.0,2.0,0.0,0.0,0.0,1.9,57.0,13.0,0.14,0.14,0.14,0.13,0.02,0.15,0.13,,,0.0,0.0,0.0,0.0
31,790,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,,,0.0,0.0,0.0,0.0
10,916,4,10.2,1.0,4.0,0.0,0.0,0.0,3.2,12.0,37.0,0.39,0.49,0.49,0.32,0.05,0.37,0.32,,,0.0,0.0,0.0,0.0
0,25,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,49,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,,,0.0,0.0,0.0,0.0
10,920,0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,90,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,,,0.0,0.0,0.0,0.0
18,775,7,19.7,4.0,7.0,0.0,0.0,0.0,7.9,41.0,174.0,0.35,0.56,0.56,0.4,0.26,0.66,0.4,,,0.0,0.0,0.0,0.0
3,276,1,3.1,0.0,1.0,0.0,0.0,0.0,0.3,10.0,15.0,0.33,0.33,0.33,0.08,0.03,0.11,0.08,,,0.0,0.0,0.0,0.0
8,720,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
30,652,14,29.5,8.0,11.0,3.0,4.0,0.0,15.8,184.0,159.0,0.48,0.75,0.64,0.54,0.31,0.85,0.43,,,0.0,0.0,0.0,0.0
23,851,2,20.6,1.0,2.0,0.0,0.0,0.0,1.8,56.0,72.0,0.1,0.15,0.15,0.09,0.07,0.16,0.09,,,0.0,0.0,0.0,0.0
24,077,4,23.1,0.0,2.0,2.0,2.0,0.0,5.1,119.0,78.0,0.17,0.17,0.09,0.22,0.12,0.34,0.15,,,0.0,0.0,0.0,0.0
26,347,4,26.1,2.0,4.0,0.0,0.0,0.0,2.0,156.0,43.0,0.15,0.23,0.23,0.08,0.07,0.15,0.08,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,203,0,2.3,0.0,0.0,0.0,0.0,0.0,0.1,7.0,7.0,0.0,0.0,0.0,0.03,0.15,0.18,0.03,,,0.0,0.0,0.0,0.0
21,744,2,19.4,4.0,2.0,0.0,1.0,0.0,3.4,97.0,75.0,0.1,0.31,0.31,0.17,0.22,0.4,0.13,,,0.0,0.0,0.0,0.0
2,215,0,2.4,0.0,0.0,0.0,0.0,0.0,0.1,9.0,5.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,,,0.0,0.0,0.0,0.0
14,214,0,13.5,0.0,0.0,0.0,0.0,1.0,0.4,49.0,4.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,,,0.0,0.0,0.0,0.0
2,332,0,3.7,0.0,0.0,0.0,0.0,1.0,0.5,4.0,17.0,0.0,0.0,0.0,0.13,0.08,0.2,0.13,,,0.0,0.0,0.0,0.0
5,474,2,5.3,0.0,2.0,0.0,0.0,0.0,2.0,10.0,36.0,0.38,0.38,0.38,0.37,0.05,0.42,0.37,,,0.0,0.0,0.0,0.0
32,880,0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.01,0.01,0.0,,,0.0,0.0,0.0,0.0
21,913,2,21.3,0.0,2.0,0.0,0.0,0.0,1.1,41.0,9.0,0.09,0.09,0.09,0.05,0.05,0.11,0.05,,,0.0,0.0,0.0,0.0
0,48,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
22,980,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
25,373,2,26.4,5.0,2.0,0.0,0.0,0.0,1.5,136.0,95.0,0.08,0.27,0.27,0.06,0.13,0.19,0.06,,,0.0,0.0,0.0,0.0
2,315,0,3.5,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,,,0.0,0.0,0.0,0.0
1,145,0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
24,160,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
17,406,1,15.6,3.0,1.0,0.0,0.0,0.0,1.3,62.0,98.0,0.06,0.26,0.26,0.09,0.13,0.22,0.09,,,0.0,0.0,0.0,0.0
12,978,4,10.9,1.0,4.0,0.0,0.0,0.0,1.7,21.0,79.0,0.37,0.46,0.46,0.16,0.19,0.35,0.16,,,0.0,0.0,0.0,0.0
3,360,1,4.0,2.0,1.0,0.0,0.0,0.0,1.6,12.0,40.0,0.25,0.75,0.75,0.39,0.52,0.91,0.39,,,0.0,0.0,0.0,0.0
32,880,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,93,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,7.0,0.0,0.0,0.0,0.22,0.07,0.3,0.22,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,123,0,1.4,0.0,0.0,0.0,0.0,0.0,0.1,12.0,10.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,,,0.0,0.0,0.0,0.0
7,640,1,7.1,2.0,1.0,0.0,0.0,0.0,0.8,14.0,41.0,0.14,0.42,0.42,0.11,0.17,0.27,0.11,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,90,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
28,410,2,26.8,6.0,2.0,0.0,0.0,1.0,2.6,162.0,82.0,0.07,0.3,0.3,0.1,0.23,0.33,0.1,,,0.0,0.0,0.0,0.0
17,518,1,16.9,0.0,1.0,0.0,0.0,0.0,1.2,34.0,1.0,0.06,0.06,0.06,0.07,0.01,0.08,0.07,,,0.0,0.0,0.0,0.0
2,295,3,3.3,1.0,3.0,0.0,0.0,0.0,2.1,10.0,17.0,0.92,1.22,1.22,0.64,0.28,0.92,0.64,,,0.0,0.0,0.0,0.0
26,218,0,24.6,0.0,0.0,0.0,0.0,1.0,0.9,163.0,90.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,,,0.0,0.0,0.0,0.0
31,809,0,31.2,10.0,0.0,0.0,0.0,0.0,0.7,115.0,250.0,0.0,0.32,0.32,0.02,0.13,0.15,0.02,,,0.0,0.0,0.0,0.0
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.69,0.0,,,0.0,0.0,0.0,0.0
1,65,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,,,0.0,0.0,0.0,0.0
14,018,0,11.3,0.0,0.0,0.0,0.0,0.0,0.2,31.0,5.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,,,0.0,0.0,0.0,0.0
11,101,0,12.2,2.0,0.0,0.0,0.0,0.0,0.2,51.0,54.0,0.0,0.16,0.16,0.02,0.24,0.26,0.02,,,0.0,0.0,0.0,0.0
31,597,8,28.9,7.0,8.0,0.0,0.0,0.0,5.8,105.0,161.0,0.28,0.52,0.52,0.2,0.22,0.42,0.2,,,0.0,0.0,0.0,0.0
17,371,1,15.2,0.0,1.0,0.0,0.0,0.0,1.5,66.0,3.0,0.07,0.07,0.07,0.1,0.04,0.14,0.1,,,0.0,0.0,0.0,0.0
19,656,5,18.4,3.0,5.0,0.0,0.0,0.0,4.6,67.0,79.0,0.27,0.43,0.43,0.25,0.14,0.39,0.25,,,0.0,0.0,0.0,0.0
25,250,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,,,0.0,0.0,0.0,0.0
16,367,6,15.2,10.0,5.0,1.0,1.0,0.0,5.2,56.0,208.0,0.4,1.05,0.99,0.34,0.4,0.74,0.29,,,0.0,0.0,0.0,0.0
32,831,27,31.5,18.0,18.0,9.0,9.0,0.0,22.6,123.0,398.0,0.86,1.43,1.14,0.72,0.38,1.1,0.5,,,0.0,0.0,0.0,0.0
30,634,2,29.3,0.0,2.0,0.0,0.0,1.0,2.2,128.0,6.0,0.07,0.07,0.07,0.07,0.03,0.1,0.07,,,0.0,0.0,0.0,0.0
26,340,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
18,610,3,17.9,4.0,3.0,0.0,0.0,0.0,1.9,81.0,203.0,0.17,0.39,0.39,0.11,0.19,0.3,0.11,,,0.0,0.0,0.0,0.0
3,279,0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.32,0.32,0.01,0.11,0.12,0.01,,,0.0,0.0,0.0,0.0
6,659,2,7.3,2.0,2.0,0.0,0.0,0.0,2.7,47.0,49.0,0.27,0.55,0.55,0.37,0.22,0.59,0.37,,,0.0,0.0,0.0,0.0
0,9,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
25,275,7,25.3,4.0,7.0,0.0,0.0,0.0,8.3,75.0,159.0,0.28,0.44,0.44,0.33,0.26,0.59,0.33,,,0.0,0.0,0.0,0.0
20,657,1,18.4,8.0,1.0,0.0,0.0,0.0,4.8,65.0,226.0,0.05,0.49,0.49,0.26,0.36,0.62,0.26,,,0.0,0.0,0.0,0.0
6,583,0,6.5,0.0,0.0,0.0,0.0,0.0,0.1,21.0,39.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,,,0.0,0.0,0.0,0.0
